epoch,recorded_at_utc,edge_loss,det_loss,validation_loss,validation_acc,validation_recall,validation_score,best_score,is_best,train_seconds,validation_seconds,base_seed,effective_seed,fold
24,2026-07-11T07:37:31Z,0.00033503709897907027,0.007817153140688246,0.0001836913082780711,0.9998065675169998,0.9272707565575548,0.9270913922727003,0.9426988313059957,0,1257.8255472090095,22.212746019475162,314159,314159,0
25,2026-07-11T07:58:59Z,0.0003494842327672831,0.007675843182352799,0.00019611547067087122,0.9998117279958015,0.9321482766095817,0.9319727791853343,0.9426988313059957,0,1266.3567917495966,21.9861762765795,314159,314159,0
26,2026-07-11T08:20:29Z,0.00031551188223171903,0.007544939234906956,0.00020263646741567332,0.9998201445450574,0.9374593539995665,0.9372907468209627,0.9426988313059957,0,1267.1961468076333,22.100326837040484,314159,314159,0
27,2026-07-11T08:41:48Z,0.0003291936231149106,0.007450176100384761,0.0002000768817695775,0.9998058605661825,0.9380013006720139,0.9378191976305814,0.9426988313059957,0,1257.1999064134434,21.907581170089543,314159,314159,0
28,2026-07-11T09:03:01Z,0.00032764118016246626,0.0074808188268165356,0.0001818761596844598,0.999816806404565,0.9396271406893562,0.939455007015085,0.9426988313059957,0,1251.1827764911577,22.083143525756896,314159,314159,0
29,2026-07-11T09:24:19Z,0.00033782001291346545,0.0073058551554551435,0.00020195400874611357,0.9998160625989589,0.9395187513548667,0.9393459387175132,0.9426988313059957,0,1255.299443056807,21.832725233398378,314159,314159,0
30,2026-07-11T09:45:33Z,0.00033178650783598565,0.007266204081619214,0.00018930462671804316,0.9998240681541095,0.9394103620203772,0.9392450898213383,0.9426988313059957,0,1251.8277117256075,22.249512668699026,314159,314159,0
31,2026-07-11T10:06:55Z,0.00030490029270027584,0.007105022712101414,0.00015887952475468259,0.999846122053048,0.9298721005853025,0.9297290137755364,0.9426988313059957,0,1259.5189147312194,22.507155970670283,314159,314159,0
32,2026-07-11T10:28:16Z,0.00031455566011975703,0.007087853525789585,0.00020084093761381982,0.9998047182862134,0.940711034034251,0.940527330371347,0.9426988313059957,0,1258.1919875890017,21.91002555191517,314159,314159,0
33,2026-07-11T10:49:29Z,0.00031466537176310353,0.006934942968658489,0.0001904568665992623,0.9998142998476225,0.9364838499891611,0.9363099447955191,0.9426988313059957,0,1251.0280399732292,22.22600041422993,314159,314159,0
34,2026-07-11T11:10:46Z,0.0003086734636546262,0.0067889321208453824,0.00017804718790711993,0.999821587185882,0.9300888792542814,0.9299229394799537,0.9426988313059957,0,1254.7277543265373,21.91219737008214,314159,314159,0
35,2026-07-11T11:32:13Z,0.00030368901184708657,0.006718849875190221,0.00018805321944542097,0.9998143114931974,0.9437459353999567,0.9435706926264112,0.9435706926264112,1,1263.9840153921396,22.173053285107017,314159,314159,0
36,2026-07-11T11:53:25Z,0.0003148094410129064,0.006814116475915577,0.0001882598700439786,0.9998316010373578,0.937350964665077,0.9371931157349956,0.9435706926264112,0,1250.6136652454734,21.542376516386867,314159,314159,0
37,2026-07-11T12:14:42Z,0.0003107384532173899,0.006586024889859573,0.00018539603321249487,0.9998174982662336,0.9442878820724041,0.9441155478967512,0.9441155478967512,1,1253.4078240888193,22.65991677995771,314159,314159,0
38,2026-07-11T12:35:52Z,0.00030381306088334497,0.006533660788518978,0.00019296684515958894,0.9998141998983121,0.9406026446997615,0.9404278806327284,0.9441155478967512,0,1247.4753722986206,22.182014021091163,314159,314159,0
39,2026-07-11T12:57:14Z,0.0003022627815985225,0.006483564508427975,0.00020065831657060606,0.9998106298503713,0.9488402341209625,0.9486605521038532,0.9486605521038532,1,1259.527892849408,22.49164958950132,314159,314159,0
40,2026-07-11T13:18:32Z,0.00029097781876741724,0.006225765580860045,0.00020583079629058254,0.9998155763444957,0.9475395621070887,0.9473648133973099,0.9486605521038532,0,1255.655919995159,22.041823018342257,314159,314159,0
41,2026-07-11T13:39:47Z,0.00029449259627735295,0.006321478413232039,0.000188448825015608,0.9998168993590989,0.9433123780619987,0.9431396569610057,0.9486605521038532,0,1252.7265541078523,21.832101135514677,314159,314159,0
42,2026-07-11T14:01:05Z,0.0002897084576819477,0.006254526654526909,0.00021031330876163155,0.9998253235824409,0.9391935833513982,0.939029528380864,0.9486605521038532,0,1256.3334123445675,21.739879245869815,314159,314159,0
43,2026-07-11T14:22:19Z,0.00030602960916303445,0.00612833672637993,0.00017470868046703947,0.9998177542293587,0.9462388900932148,0.946066442057479,0.9486605521038532,0,1251.5549921421334,22.539952732622623,314159,314159,0
44,2026-07-11T14:43:35Z,0.00028121114331662746,0.006299007319568307,0.0001702053730228803,0.9998332112721059,0.9425536527205723,0.9423964453958631,0.9486605521038532,0,1252.9571587285027,22.180156758986413,314159,314159,0
45,2026-07-11T15:04:49Z,0.0002811936461243278,0.006086912059807673,0.0002094496880236818,0.9998129111313593,0.9467808367656623,0.946603704610061,0.9486605521038532,0,1251.73333385773,21.901937495917082,314159,314159,0
46,2026-07-11T15:25:59Z,0.00028487711970757665,0.0060713572461284886,0.00018803822783150403,0.9998186506966815,0.9410362020377195,0.9408655457780826,0.9486605521038532,0,1248.5444197477773,21.73806480038911,314159,314159,0
47,2026-07-11T15:47:08Z,0.00029538849222990267,0.005928556280278421,0.0002061716609582409,0.9998276895596862,0.9469976154346412,0.9468344378585495,0.9486605521038532,0,1246.2967785643414,22.03307453263551,314159,314159,0
48,2026-07-11T16:08:15Z,0.00028706730517363214,0.005990602346235242,0.00018913892725625604,0.999811819186143,0.9463472794277044,0.9461691950264703,0.9486605521038532,0,1245.2110496563837,22.06090299040079,314159,314159,0
49,2026-07-11T16:29:38Z,0.00028755231714033575,0.0059292019549630785,0.00019749277941143672,0.9998041047968144,0.9561023195317581,0.9559150236736071,0.9559150236736071,1,1259.6886295918375,22.526038858108222,314159,314159,0
50,2026-07-11T16:50:57Z,0.0002791311369812934,0.005980778590831237,0.00019141478404120172,0.999817287310934,0.9465640580966833,0.9463911088322552,0.9559150236736071,0,1257.2168673407286,22.11105416622013,314159,314159,0
51,2026-07-11T17:12:02Z,0.00028643342554592397,0.00580124118544423,0.00018947043130042142,0.9998358350345162,0.9393019726858877,0.9391477722099628,0.9559150236736071,0,1243.0815995894372,21.797695006243885,314159,314159,0
52,2026-07-11T17:33:13Z,0.0002880366057169191,0.005719738709978063,0.00016804422730734903,0.999830240388999,0.9421200953826143,0.941960161441706,0.9559150236736071,0,1248.210884185508,21.880552327260375,314159,314159,0
53,2026-07-11T17:54:22Z,0.00028417441429686444,0.005682094626545073,0.0001949818929478808,0.9998236994342763,0.9486234554519836,0.9484562126001286,0.9559150236736071,0,1246.2977515785024,22.34159520920366,314159,314159,0
54,2026-07-11T18:15:38Z,0.00027102343818076875,0.0056372117901595,0.00019577874510288363,0.9998195891219097,0.9502492954693258,0.9500778601595254,0.9559150236736071,0,1254.208618188277,22.0002082567662,314159,314159,0
55,2026-07-11T18:36:47Z,0.0002790130207656187,0.005493315593765909,0.00019355817373866157,0.9998214871885812,0.9506828528072838,0.9505131437384615,0.9559150236736071,0,1246.1834086002782,22.55363751668483,314159,314159,0
56,2026-07-11T18:58:04Z,0.0002756686389926171,0.005615753669554797,0.0001857841751119782,0.9998214824071283,0.9450466074138305,0.9448778999683234,0.9559150236736071,0,1254.3740682760254,21.92695984058082,314159,314159,0
57,2026-07-11T19:19:20Z,0.0002688809503810651,0.005488148040859615,0.00019462344493833216,0.999834329819745,0.9453717754172989,0.9452151555048575,0.9559150236736071,0,1253.6562358802184,22.283494505099952,314159,314159,0
58,2026-07-11T19:40:33Z,0.00027867287660188797,0.0054783623646852166,0.00018965870758089865,0.9998322620923612,0.9406026446997615,0.94044486998022,0.9559150236736071,0,1251.182723809965,21.927253159694374,314159,314159,0
59,2026-07-11T20:01:38Z,0.00028110390531684444,0.005400077362379599,0.00017897743833614088,0.9998243576418687,0.9394103620203772,0.939245361769139,0.9559150236736071,0,1242.7793835159391,22.169969640672207,314159,314159,0
60,2026-07-11T20:22:45Z,0.00027160184145500637,0.005381392642538814,0.00019315104659638844,0.9998217343832739,0.9518751354866681,0.9517054488785944,0.9559150236736071,0,1244.2119196727872,21.99714160244912,314159,314159,0
61,2026-07-11T20:44:03Z,0.0002735322583039335,0.005180713005275623,0.00019538334935251866,0.9998237553938496,0.9484066767830045,0.9482395252217845,0.9559150236736071,0,1255.7568554189056,21.822655932977796,314159,314159,0
62,2026-07-11T21:05:18Z,0.00026901881884913763,0.005253211738946073,0.00019622443061985352,0.9998129386004491,0.9500325168003468,0.9498548023881352,0.9559150236736071,0,1253.0391306784004,22.14389114268124,314159,314159,0
63,2026-07-11T21:26:31Z,0.0002782491082389053,0.00524516509228622,0.00020443604805129746,0.9998248686514886,0.9508996314762628,0.9507330991415033,0.9559150236736071,0,1249.6481109419838,22.68697909358889,314159,314159,0
64,2026-07-11T21:47:40Z,0.0002658987823999676,0.005217369911908353,0.00016034887232752482,0.9998276285404518,0.9511164101452417,0.9509524648214248,0.9559150236736071,0,1246.884094055742,22.166892142035067,314159,314159,0
65,2026-07-11T22:08:47Z,0.0002572763362283922,0.005223062721984621,0.00017207847599589877,0.9998348767906492,0.9451549967483199,0.9449989297219229,0.9559150236736071,0,1244.8277775030583,21.624250885099173,314159,314159,0
66,2026-07-11T22:29:52Z,0.00025863591565511895,0.005184231324988307,0.00015333572527199358,0.999840200003883,0.944938218079341,0.9447872169557611,0.9559150236736071,0,1242.9159008245915,21.952939433045685,314159,314159,0
67,2026-07-11T22:51:00Z,0.00025916571458152807,0.005061378778069622,0.00018081112009899148,0.9998211953460547,0.9477563407760676,0.9475868775315307,0.9559150236736071,0,1246.019035606645,21.7735633617267,314159,314159,0
68,2026-07-11T23:12:14Z,0.00025726672907041073,0.00505901004717024,0.00016641865082344108,0.9998317354881874,0.948515066117494,0.9483554646929468,0.9559150236736071,0,1252.3347790017724,21.846022326499224,314159,314159,0
69,2026-07-11T23:33:29Z,0.0002558575324510123,0.005123670093441176,0.00016559306719114098,0.9998181458563971,0.9564274875352266,0.9562535572335625,0.9562535572335625,1,1251.6505007529631,22.46984425280243,314159,314159,0
70,2026-07-11T23:54:44Z,0.0002586905438988244,0.004985978105624465,0.0001892328646529906,0.999816723986074,0.9507912421417732,0.9506169849128377,0.9562535572335625,0,1253.278279707767,22.011398477479815,314159,314159,0
71,2026-07-12T00:16:01Z,0.0002590191707097755,0.005049867610959244,0.0002052117941576037,0.9998260344718246,0.9517667461521786,0.9516011715474845,0.9562535572335625,0,1254.4182241149247,22.055467849597335,314159,314159,0
72,2026-07-12T00:37:15Z,0.0002554440033198879,0.00485606691789852,0.0001883121873943572,0.9998321778304734,0.9528506394970735,0.9526907300355183,0.9562535572335625,0,1251.945978355594,22.105544114485383,314159,314159,0
73,2026-07-12T00:58:25Z,0.00023701354262032018,0.0049276271202554345,0.0002305256012671031,0.99980102551958,0.9592456102319532,0.959054744835062,0.959054744835062,1,1246.8407300719991,22.233172729611397,314159,314159,0
74,2026-07-12T01:19:34Z,0.0002440855505911665,0.004793104792064844,0.00016383694855821586,0.9998207664282525,0.948515066117494,0.9483450603743374,0.959054744835062,0,1246.504463586025,22.29228208400309,314159,314159,0
75,2026-07-12T01:40:48Z,0.00024295727794916165,0.0049053358346022305,0.00017297362080369804,0.9998436007560814,0.9551268155213527,0.9549774344095587,0.959054744835062,0,1251.4007270494476,22.23649679683149,314159,314159,0
76,2026-07-12T02:01:52Z,0.000261123890844745,0.004777031704940162,0.00016073087873798186,0.9998456615096729,0.9468892261001517,0.9467430846464884,0.959054744835062,0,1242.5121038863435,21.544497260823846,314159,314159,0
77,2026-07-12T02:23:04Z,0.0002504851033663069,0.004808028151539113,0.00019271623482112755,0.9998337430350904,0.9535009755040104,0.9533424493257847,0.959054744835062,0,1249.739464293234,21.710885771550238,314159,314159,0
78,2026-07-12T02:44:10Z,0.00025479676770506646,0.004737407641748993,0.000184724517259931,0.9998275318916462,0.9468892261001517,0.9467259179065056,0.959054744835062,0,1244.0128335133195,22.00609903410077,314159,314159,0
79,2026-07-12T03:05:17Z,0.0002500910696659571,0.004775546492540059,0.0001657341900683229,0.9998395131737001,0.9535009755040104,0.9533479511585778,0.959054744835062,0,1245.2458974793553,21.775178496725857,314159,314159,0
80,2026-07-12T03:26:22Z,0.00024754586931871624,0.004764625897438681,0.00018863719453479421,0.9998349176546226,0.9512247994797312,0.9510677690588519,0.959054744835062,0,1242.944258610718,21.438276397064328,314159,314159,0
81,2026-07-12T03:47:19Z,0.00024348334248079618,0.004601241493804831,0.00017633587997998302,0.999827384167431,0.9535009755040104,0.9533363861392684,0.959054744835062,0,1234.8038149103522,21.60110218822956,314159,314159,0
82,2026-07-12T04:08:20Z,0.0002399539374631893,0.004682706126207612,0.00017177762051697964,0.9998312611165349,0.9508996314762628,0.9507391777341601,0.959054744835062,0,1239.6979885809124,21.713564080186188,314159,314159,0
83,2026-07-12T04:29:28Z,0.00024355863452930445,0.004549770836167811,0.00016088088602204788,0.9998460484411926,0.9554519835248212,0.9553048902025919,0.959054744835062,0,1245.130714038387,22.72654959373176,314159,314159,0
84,2026-07-12T04:50:39Z,0.0002445959138564572,0.004675273234877456,0.00018823204289951213,0.9998437369977835,0.9579449382180794,0.9577952468660753,0.959054744835062,0,1248.6667387308553,22.093476408161223,314159,314159,0
85,2026-07-12T05:11:45Z,0.00024290400282928008,0.004555420744120669,0.00018543444867915703,0.9998303818667986,0.9553435941903317,0.9551815505933192,0.959054744835062,0,1243.737963073887,22.004834898747504,314159,314159,0
86,2026-07-12T05:32:55Z,0.00023664739414984933,0.004576891448731904,0.00018391699625254222,0.9998340387728482,0.9482982874485151,0.9481409067010241,0.959054744835062,0,1247.598299219273,21.952170102857053,314159,314159,0
87,2026-07-12T05:53:59Z,0.0002446657789312649,0.0044478611435790774,0.00016321732634029916,0.9998370767302451,0.9541513115109473,0.9539958580594351,0.959054744835062,0,1241.9448378551751,21.71562433242798,314159,314159,0
88,2026-07-12T06:15:02Z,0.00023765141659434815,0.004518698077200218,0.0001683489462004864,0.9998403229812685,0.9515499674831996,0.9513980268212179,0.959054744835062,0,1241.0463173305616,21.63491642102599,314159,314159,0
89,2026-07-12T06:36:03Z,0.0002409452404044824,0.004448479278158581,0.00017247790995597145,0.9998469397750872,0.9552352048558422,0.9550889963405423,0.959054744835062,0,1239.2067636866122,21.73643601872027,314159,314159,0
90,2026-07-12T06:57:03Z,0.0002289657591152315,0.004501688479013096,0.0001846701730047884,0.999826439684033,0.9552352048558422,0.9550694139318646,0.959054744835062,0,1237.853707072325,21.760156573727727,314159,314159,0
91,2026-07-12T07:18:14Z,0.00023037231904837684,0.0044494008719295815,0.00017738842717746284,0.9998458001502485,0.9553435941903317,0.9551962803516464,0.959054744835062,0,1248.6846932768822,22.009189143776894,314159,314159,0
92,2026-07-12T07:39:13Z,0.00023433921085265965,0.004461735493107772,0.00016737890658920395,0.9998471243799013,0.9513331888142207,0.9511877531630603,0.959054744835062,0,1236.9761365568265,21.65650890674442,314159,314159,0
93,2026-07-12T08:00:16Z,0.00024091124307927813,0.004446066799741624,0.00016243638582045473,0.9998352789245503,0.9606546715803165,0.960496431509678,0.960496431509678,1,1241.348485518247,21.88769092131406,314159,314159,0
94,2026-07-12T08:21:22Z,0.00023254159450362334,0.004407675413381679,0.00015922283609812293,0.9998475471857532,0.9566442662042055,0.9564984230935896,0.960496431509678,0,1242.8750895773992,22.177222525700927,314159,314159,0
95,2026-07-12T08:42:30Z,0.00024405161767726476,0.0043912901321638415,0.00015212898777551388,0.9998471481688055,0.956319098200737,0.9561729230753707,0.960496431509678,0,1246.080897891894,21.66577969957143,314159,314159,0
96,2026-07-12T09:03:29Z,0.0002288770294520351,0.004311104506069395,0.00017056123093579843,0.999836125760475,0.9553435941903317,0.9551870379853487,0.960496431509678,0,1237.8782266564667,21.43809635285288,314159,314159,0
97,2026-07-12T09:24:36Z,0.00023128350085441067,0.0042557583440594226,0.00016903204345696421,0.9998429179280544,0.9544764795144158,0.9543265483713903,0.960496431509678,0,1245.5384861072525,21.526149542070925,314159,314159,0
98,2026-07-12T09:45:38Z,0.0002261400599072941,0.004456285008241712,0.00014082925479033282,0.9998511275187928,0.9623889009321482,0.9622456277085802,0.9622456277085802,1,1239.3274326305836,21.754185150377452,314159,314159,0
99,2026-07-12T10:06:33Z,0.00022124931352294542,0.004172404814058895,0.00015020061006612462,0.9998422113190941,0.9575113808801214,0.95736029642238,0.9622456277085802,0,1232.5615848740563,21.773725917562842,314159,314159,0
100,2026-07-12T10:27:33Z,0.00022281322211332937,0.00432239152090724,0.00013752979077919948,0.9998559633473925,0.9537177541729894,0.953580383860146,0.9622456277085802,0,1237.9885818930343,21.723637674935162,314159,314159,0
101,2026-07-12T10:48:36Z,0.000224961698732859,0.004251228009593597,0.00016967307670745946,0.9998345027980744,0.9584868848905268,0.958328257992995,0.9622456277085802,0,1241.7555528990924,21.582233302295208,314159,314159,0
102,2026-07-12T11:09:35Z,0.00021051920073525868,0.004244727779044845,0.0001544938065723167,0.9998498591936056,0.9561023195317581,0.955958769558508,0.9622456277085802,0,1236.6975187258795,21.64261411037296,314159,314159,0
103,2026-07-12T11:30:30Z,0.0002190631338153822,0.0040909708040944796,0.00015922999923055097,0.9998609178394174,0.9554519835248212,0.9553190971986196,0.9622456277085802,0,1233.8000823659822,21.636823195964098,314159,314159,0
104,2026-07-12T11:51:34Z,0.0002138861911416841,0.004265250495232763,0.00017304514987859953,0.9998267639033557,0.9580533275525688,0.9578873581337265,0.9622456277085802,0,1241.7770282290876,21.639349835924804,314159,314159,0
105,2026-07-12T12:12:34Z,0.00022865068197754486,0.004179606923000392,0.00015589376919537045,0.9998453434563072,0.9543680901799263,0.9542204909096883,0.9622456277085802,0,1237.9425385911018,21.945210529491305,314159,314159,0
106,2026-07-12T12:33:40Z,0.00021450945661024247,0.004191260432239323,0.0001474771219061327,0.9998444548519863,0.9536093648384999,0.9534610355286988,0.9622456277085802,0,1243.584959499538,21.917907055467367,314159,314159,0
107,2026-07-12T12:54:48Z,0.00022699610796500925,0.004089926920953475,0.00017059691629452256,0.9998394656424272,0.9608714502492954,0.9607171973683196,0.9622456277085802,0,1245.4938317155465,22.263827957212925,314159,314159,0
108,2026-07-12T13:15:55Z,0.00021588772594004712,0.004254383962543075,0.00013868337952727293,0.9998540539877602,0.9507912421417732,0.9506524779515101,0.9622456277085802,0,1244.4894186025485,22.00177934486419,314159,314159,0
109,2026-07-12T13:37:21Z,0.00022113886681856187,0.003998214569541297,0.00016539088539618162,0.9998419638624032,0.9568610448731845,0.9567098262494359,0.9622456277085802,0,1264.591400405392,21.36755254957825,314159,314159,0
110,2026-07-12T13:58:16Z,0.0002122531352011224,0.004175352007197448,0.0001632595017024574,0.9998500040896743,0.9596791675699111,0.9595352196195508,0.9622456277085802,0,1233.6076559070498,21.525552191771567,314159,314159,0
111,2026-07-12T14:19:16Z,0.00021677238630114933,0.004066908845441295,0.00014930568256074362,0.9998530954053065,0.9597875569044007,0.9596465597023618,0.9622456277085802,0,1236.9044154537842,22.02682090550661,314159,314159,0
112,2026-07-12T14:40:17Z,0.00021610436378503682,0.004040949604449464,0.000182048809684372,0.999823253379427,0.960329503576848,0.9601597685824542,0.9622456277085802,0,1239.3907721983269,21.73821632564068,314159,314159,0
113,2026-07-12T15:01:19Z,0.00021612489426249616,0.0040992419051453805,0.00015864236455161772,0.999852691537828,0.9548016475178842,0.954660997155509,0.9622456277085802,0,1239.5286637563258,21.69887518044561,314159,314159,0
114,2026-07-12T15:22:38Z,0.00023335012832850183,0.003962343036875542,0.00015826451722217582,0.9998348934703957,0.9561023195317581,0.9559444607958335,0.9622456277085802,0,1257.0959955379367,21.60628562513739,314159,314159,0
115,2026-07-12T15:43:36Z,0.00022327012368946727,0.003981349227866637,0.0001367040736503289,0.9998617164910035,0.9539345328419684,0.9538026194274141,0.9622456277085802,0,1236.0739731965587,22.15942011307925,314159,314159,0
116,2026-07-12T16:04:28Z,0.00022048154540670617,0.003884006480759998,0.00016920975959879237,0.9998438694008757,0.9550184261868632,0.9548693185878079,0.9622456277085802,0,1229.7664032904431,21.397374433465302,314159,314159,0
117,2026-07-12T16:25:27Z,0.00021632439799430014,0.003962451735791312,0.00015720533150335615,0.9998453169905711,0.9551268155213527,0.9549790736311417,0.9622456277085802,0,1237.5230660131201,21.5108375614509,314159,314159,0
118,2026-07-12T16:46:27Z,0.00021826582365919379,0.003927388848370367,0.0001592932429773558,0.9998392476492756,0.9604378929113375,0.9602835002623272,0.9622456277085802,0,1238.3751203669235,21.529033857397735,314159,314159,0
119,2026-07-12T17:07:21Z,0.0002225854616313015,0.004003780355198877,0.00018488962721373626,0.9998390336054609,0.9602211142423586,0.9600665509116386,0.9622456277085802,0,1232.7902062134817,21.642622184939682,314159,314159,0
120,2026-07-12T17:29:05Z,0.0002106316725399826,0.003962517318136031,0.00015441276243788438,0.9998542375062487,0.9535009755040104,0.9533619908240266,0.9622456277085802,0,1280.0347369825467,23.10824333038181,314159,314159,0
121,2026-07-12T17:49:57Z,0.0002120617570924213,0.0038704972886142103,0.00015499505510063516,0.9998537653800834,0.960329503576848,0.9601890701568977,0.9622456277085802,0,1230.061840715818,21.727238507010043,314159,314159,0
122,2026-07-12T18:10:46Z,0.00021504268404259533,0.0038931497730813175,0.00015037038662740892,0.9998573589340319,0.957186212876653,0.9570496788149183,0.9622456277085802,0,1226.7908618971705,21.74461764190346,314159,314159,0
123,2026-07-12T18:31:37Z,0.00020994446944414655,0.0037721738606660894,0.00015962941997219482,0.9998418131924283,0.9595707782354216,0.9594189867973734,0.9622456277085802,0,1229.118127782829,21.68857740610838,314159,314159,0
124,2026-07-12T18:52:32Z,0.00020806461180464928,0.003846307431360164,0.00016674142191922702,0.9998354667560205,0.9602211142423586,0.9600631259474947,0.9622456277085802,0,1232.9348865663633,21.708162403665483,314159,314159,0
125,2026-07-12T19:13:35Z,0.00021185235716524877,0.0040850167038453756,0.00015296228118662602,0.9998494148726781,0.9591372208974637,0.9589927890969356,0.9622456277085802,0,1241.8664926420897,21.665190218016505,314159,314159,0
126,2026-07-12T19:34:34Z,0.00020791591522296735,0.003993920115281551,0.00014712915974969266,0.9998554814934826,0.9542597008454368,0.9541217926586408,0.9622456277085802,0,1236.5911142639816,21.991356264799833,314159,314159,0
127,2026-07-12T19:55:21Z,0.00020929491404426614,0.003675410939302265,0.00017450319354585158,0.9998429212943285,0.9581617168870583,0.9580112100847458,0.9622456277085802,0,1224.6225824393332,21.382677221670747,314159,314159,0
128,2026-07-12T20:16:11Z,0.00021482038420331755,0.0036970939807683036,0.0001121054087473894,0.9998694101758032,0.9579449382180794,0.9578198403570073,0.9622456277085802,0,1228.6345671750605,21.88322325889021,314159,314159,0
129,2026-07-12T20:37:12Z,0.00020343388743868698,0.003855439359873307,0.00015412427707633624,0.9998407148979584,0.9595707782354216,0.9594179329060942,0.9622456277085802,0,1238.5848062271252,21.552809282206,314159,314159,0
130,2026-07-12T20:58:04Z,0.00020208655895382203,0.0038573575085522373,0.00014650755134267056,0.9998545969926066,0.9579449382180794,0.9578056501431451,0.9622456277085802,0,1230.5556628648192,21.37796960864216,314159,314159,0
131,2026-07-12T21:19:36Z,0.00020447068702248044,0.0037440094745495854,0.00014422927667164824,0.9998544824393776,0.9623889009321482,0.9622488564469145,0.9622488564469145,1,1266.3848150335252,25.38521842006594,314159,314159,0
132,2026-07-12T21:40:34Z,0.00020626312185685717,0.0037599884308350874,0.00017752806494739245,0.999837577864111,0.960763060914806,0.960607011726369,0.9622488564469145,0,1235.6279419297352,21.465458150021732,314159,314159,0
133,2026-07-12T22:01:18Z,0.00020387977847584072,0.0036786714810538505,0.00016573823593445613,0.9998346035795084,0.9668328636462172,0.9666729529513565,0.9666729529513565,1,1222.5038604270667,21.36489800363779,314159,314159,0
134,2026-07-12T22:22:05Z,0.00020695485414218385,0.003775876256245818,0.0001627906201662399,0.9998521619351723,0.9635811836115327,0.9634387296340432,0.9666729529513565,0,1225.968456538394,21.311256892979145,314159,314159,0
135,2026-07-12T22:42:53Z,0.0001999331758656688,0.0036691213184833716,0.00013388314848208015,0.9998568673312005,0.9618469542597008,0.9617092825381609,0.9666729529513565,0,1225.38396974653,21.48864243645221,314159,314159,0
136,2026-07-12T23:03:46Z,0.0002087410844810075,0.0037916017852000425,0.00014403950025783098,0.9998523170427357,0.960112724907869,0.9599709326213476,0.9666729529513565,0,1231.201354646124,21.56477762851864,314159,314159,0
137,2026-07-12T23:24:37Z,0.0002059868679731027,0.003621010091013383,0.00015573500944116025,0.999852457122056,0.9672664209841751,0.9671237077126845,0.9671237077126845,1,1229.1526312539354,21.853633138351142,314159,314159,0
138,2026-07-12T23:45:25Z,0.0002007193643744846,0.0036107147710378222,0.00012961825634623226,0.9998635151002269,0.9595707782354216,0.9594398113139289,0.9671237077126845,0,1226.5695882579312,21.445575173012912,314159,314159,0
139,2026-07-13T00:06:08Z,0.00020713542529650667,0.003583740783456444,0.00015914001861476568,0.9998572128407954,0.9602211142423586,0.9600840069972476,0.9671237077126845,0,1221.5519364085048,21.24868501909077,314159,314159,0
140,2026-07-13T00:27:05Z,0.00019497291340241183,0.0038434514871483767,0.00015593136315836308,0.9998499232927331,0.9592456102319532,0.9591016498093095,0.9671237077126845,0,1235.1075612213463,21.376148055307567,314159,314159,0
141,2026-07-13T00:47:54Z,0.0001999696779582427,0.003667941402890652,0.00014446616228888765,0.9998464026753154,0.963906351615001,0.9637582981781465,0.9671237077126845,0,1227.318196222186,21.833204209804535,314159,314159,0
